id,image_id,best_caption,blip2_rr,clip_rr,retrieval_avg_rr,blip2_pk,clip_pk,retrieval_avg_pk,glide_score,sdxl_score,avg_generative_score
522124,274292,"Cat lounging next to a window, eyeing photographer.",0.0526315789473684,0.0222222222222222,0.0374269005847953,0.0,0.0,0.0,1.3333333333333333,2.0,1.6666666666666663
254734,425207,A man in a yellow jacket making a sandwich.,0.0833333333333333,1.0,0.5416666666666666,0.0,0.1,0.05,0.0,2.0,1.0
169857,141807,The simple white shelving unit is against the white wall.,0.0081967213114754,0.0714285714285714,0.0398126463700234,0.0,0.0,0.0,1.5833333333333337,2.0,1.7916666666666667
707547,332812,Old photograph depicting major league baseball player at stadium.,1.0,1.0,1.0,0.5,0.2,0.35,-0.1666666666666666,2.0,0.9166666666666666
788349,462006,The little asian baby is eating a small carrot.,1.0,1.0,1.0,0.1,0.1,0.1,-0.4166666666666666,2.0,0.7916666666666666
371888,105518,Person skateboarding on the edge of an arena design for skate boarding.,0.1,0.3333333333333333,0.2166666666666666,0.1,0.1,0.1,-0.3333333333333333,2.0,0.8333333333333334
120390,543877,"A bathroom features white, bowl sinks and a bathtub.",0.3333333333333333,0.25,0.2916666666666666,0.2,0.2,0.2,0.3333333333333333,2.0,1.1666666666666667
266240,558656,A little boy stands at a counter watching pizza be made.,0.25,1.0,0.625,0.1,0.1,0.1,0.5,2.0,1.25
601722,64139,An Apple instruction book with a mouse and keyboard next to it.,1.0,1.0,1.0,0.3,0.2,0.25,-0.6666666666666666,0.3333333333333333,-0.1666666666666666
324208,500662,Several items of different designed luggage next to a wall.,1.0,1.0,1.0,0.3,0.4,0.35,-1.0,2.0,0.5
505147,221459,A bathroom that is heavily decorated with wood.,1.0,1.0,1.0,0.4,0.3,0.35,-0.75,2.0,0.625
779890,509482,a round bundt cake on a plate with white frosting ,1.0,0.2,0.6,0.5,0.2,0.35,1.6666666666666663,2.0,1.8333333333333333
666488,392758,A large group of people on a boat with hills in the background.,0.0357142857142857,0.0073529411764705,0.0215336134453781,0.0,0.0,0.0,1.1666666666666663,2.0,1.5833333333333333
201234,29853,A small white bird standing on a sandy beach.,0.5,0.3333333333333333,0.4166666666666666,0.6,0.7,0.6499999999999999,1.8333333333333333,2.0,1.9166666666666667
480534,503207,A brown bear walking across a snow covered field.,1.0,1.0,1.0,0.1,0.1,0.1,0.5,2.0,1.25
517137,453582,A crowd of people flying kites in a beautiful blue sky.,1.0,0.5,0.75,0.6,0.7,0.6499999999999999,1.3333333333333333,2.0,1.6666666666666663
564115,322827,Three giraffes are standing outdoors near a fence.,1.0,1.0,1.0,0.5,0.3,0.4,1.0,2.0,1.5
733163,509733,A chair and a table with a computer and other items on it,1.0,1.0,1.0,0.6,0.4,0.5,0.25,2.0,1.125
482003,265490,"A bathroom showing sink, toilet, and shower ",0.5,0.0144927536231884,0.2572463768115942,0.4,0.0,0.2,1.5,2.0,1.75
498365,239382,Woman in a sun dress holding up an umbrella. ,1.0,1.0,1.0,0.2,0.1,0.15,0.5,2.0,1.25
485906,113493,An adult poses with a young child on the sidewalk for a picture.,1.0,0.2,0.6,0.1,0.1,0.1,-0.3333333333333333,2.0,0.8333333333333334
383377,169562,A home office area with many pictures on the wall,0.0833333333333333,1.0,0.5416666666666666,0.0,0.3,0.15,1.0,2.0,1.5
137947,74853,"Kid skateboarding on a rail, surrounded by a large group of people.",0.0016891891891891,0.0023255813953488,0.002007385292269,0.0,0.0,0.0,-0.3333333333333333,1.75,0.7083333333333334
753659,184550,Laptop sitting on a small table in front of a bed. ,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1,0.3,0.2,-0.5,1.8333333333333333,0.6666666666666667
584219,497103,two photos of a cat laying on a brush,1.0,1.0,1.0,0.1,0.1,0.1,1.0,1.3333333333333337,1.1666666666666667
666888,427013,A lone zebra is walking through a grassy plain,0.2,0.5,0.35,0.3,0.3,0.3,2.0,2.0,2.0
308263,374966,A skate park with several children playing on skateboards,1.0,1.0,1.0,0.6,0.2,0.4,0.3333333333333333,2.0,1.1666666666666667
42385,367423,some cattle are grazing in a field with trees,1.0,1.0,1.0,0.6,0.6,0.6,1.5,2.0,1.75
246672,124979,"Young man in shorts napping on stoone wall, head on backback with bike next to him. ",1.0,1.0,1.0,0.1,0.1,0.1,-0.6666666666666666,0.5,-0.0833333333333333
330206,248767,A city street has several stoplights and cars.,0.5,0.0833333333333333,0.2916666666666667,0.4,0.0,0.2,1.25,2.0,1.625
332145,553176,"A dual monitor station also hosts a cup of coffee, water, and a thin keyboard with a mouse.",0.2,0.0093457943925233,0.1046728971962616,0.1,0.0,0.05,-0.25,1.5,0.625
607368,296159,A hot dog with relish and onions in a foil wrapper.,1.0,0.25,0.625,0.4,0.2,0.3,-1.0,2.0,0.5
281030,38840,A man in black jacket sitting with a snowboard.,0.3333333333333333,0.1666666666666666,0.25,0.3,0.1,0.2,-0.5,2.0,0.75
431632,64779,A plate of broccoli and carrots on a table.,1.0,0.25,0.625,0.4,0.2,0.3,1.8333333333333333,2.0,1.9166666666666667
806974,200064,a small girl in a pink white and blue sweater and motorcycle,0.2,0.0277777777777777,0.1138888888888889,0.1,0.0,0.05,0.0,1.25,0.625
712560,496556,a young woman is playing with a red umbrella,0.0344827586206896,0.0034129692832764,0.018947863951983,0.0,0.0,0.0,-0.5,0.5,0.0
57861,196283,A man posing for the camera on his skis ,1.0,0.1666666666666666,0.5833333333333334,0.6,0.2,0.4,0.0,2.0,1.0
221487,574216,"A advert featuring a stop sign and the slogan ""the attack on worker rights"" ",1.0,1.0,1.0,0.1,0.1,0.1,-0.25,1.6666666666666663,0.7083333333333333
487508,424303,A shirtless man riding a wave on a surfboard,0.5,0.0833333333333333,0.2916666666666667,0.5,0.0,0.25,0.0,2.0,1.0
252850,219248,Black and white photo of two people riding horses,1.0,0.5,0.75,0.4,0.2,0.3,0.25,2.0,1.125
421022,542640,Two large giraffes standing together in an enclosure,0.5,0.1666666666666666,0.3333333333333333,0.8,0.2,0.5,0.0,-1.0,-0.5
756618,544752,A white horse stands on a grassy hill.,1.0,1.0,1.0,0.2,0.2,0.2,2.0,2.0,2.0
355662,476597,These three people are dressed up in costumes. ,1.0,0.25,0.625,0.2,0.2,0.2,-0.1666666666666666,1.8333333333333333,0.8333333333333334
199409,250579,Various photographs of food that include a sausage and deep fried bread.,1.0,0.0010384215991692,0.5005192107995846,0.1,0.0,0.05,1.1666666666666663,2.0,1.5833333333333333
66846,563364,A group of people posing in front of a table of food. ,1.0,1.0,1.0,0.3,0.4,0.35,-0.3333333333333333,2.0,0.8333333333333334
668637,404437,A bear is standing in an open area near the woods.,0.5,1.0,0.75,0.5,0.5,0.5,0.5,2.0,1.25
302625,282186,A tan clock tower with a statue on the top of it.,1.0,0.1666666666666666,0.5833333333333334,0.4,0.1,0.25,1.1666666666666663,1.6666666666666667,1.4166666666666667
214775,202622,A vertical view of of a tower reveals a clock and a flag.,0.5,1.0,0.75,0.3,0.2,0.25,1.6666666666666667,1.8333333333333333,1.75
301394,573191,The large city bus is painted dark green.,1.0,0.5,0.75,0.5,0.2,0.35,1.4166666666666663,2.0,1.7083333333333333
21698,320353,A white and black motorcycle parked in a parking lot.,0.3333333333333333,0.1428571428571428,0.238095238095238,0.1,0.1,0.1,1.6666666666666667,1.6666666666666663,1.6666666666666667
483051,436105,This room features a twin size bed and a window with bars.,1.0,1.0,1.0,0.1,0.1,0.1,1.0,1.5833333333333337,1.2916666666666667
720607,227976,A white stove top oven sitting in a kitchen.,1.0,0.3333333333333333,0.6666666666666666,0.8,0.3,0.55,1.0,2.0,1.5
575114,219117,a green and yellow passenger train sitting beside the track ,1.0,0.2,0.6,0.3,0.2,0.25,0.5,2.0,1.25
507352,283129,A man goes through oranges in crates at an outdoor market.,0.1666666666666666,0.032258064516129,0.0994623655913978,0.1,0.0,0.05,1.0,2.0,1.5
688645,134835,A small bathroom with a cabinet over the toilet,1.0,0.1428571428571428,0.5714285714285714,0.4,0.2,0.3,0.5,2.0,1.25
291638,219906,A clock is posted on top of a brick tower.,0.5,0.25,0.375,0.2,0.3,0.25,2.0,2.0,2.0
586303,521555,Woman flying a kite on a sunny beach.,0.5,0.125,0.3125,0.1,0.1,0.1,1.3333333333333333,2.0,1.6666666666666663
535744,184276,A male tennis player in yellow hits the ball.,1.0,1.0,1.0,0.2,0.2,0.2,0.0,2.0,1.0
57942,541771,Living room with TV playing and view of a hand in the picture.,0.0476190476190476,1.0,0.5238095238095238,0.0,0.1,0.05,1.1666666666666663,1.4166666666666663,1.2916666666666663
57507,427283,A purple commuter train at a train station.,1.0,0.3333333333333333,0.6666666666666666,0.1,0.1,0.1,1.3333333333333333,2.0,1.6666666666666663
66950,45471,Stop sign with graffiti on NE Failing St.,0.0555555555555555,0.02,0.0377777777777777,0.0,0.0,0.0,1.0,1.4166666666666663,1.2083333333333333
65247,204074,Competitors in a bicycle race passing through a town,1.0,0.5,0.75,0.4,0.1,0.25,-0.25,2.0,0.875
665018,579415,Several people with umbrellas waiting to cross the street.,0.3333333333333333,0.5,0.4166666666666666,0.1,0.1,0.1,-0.1666666666666666,1.8333333333333333,0.8333333333333334
504070,111536,A man riding skis down a snow covered slope.,0.3333333333333333,1.0,0.6666666666666666,0.3,0.6,0.4499999999999999,1.0,1.8333333333333333,1.4166666666666667
773557,557239,The orange and white cat is sitting in a toilet bowl. ,1.0,1.0,1.0,0.2,0.2,0.2,-0.3333333333333333,2.0,0.8333333333333334
435802,367998,A street sign is shown on a pole.,1.0,0.2,0.6,0.4,0.1,0.25,0.75,2.0,1.375
702314,563712,A tennis player wearing white is holding a racket.,1.0,0.2,0.6,0.6,0.2,0.4,0.0,2.0,1.0
75124,84165,A teddy bear wearing overalls sitting on a railing pole,0.125,0.3333333333333333,0.2291666666666666,0.1,0.1,0.1,1.1666666666666663,2.0,1.5833333333333333
69863,385744,Two women sitting at a table taking pictures of food.,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1,0.1,0.1,0.5,2.0,1.25
61428,113708,A bird with its mouth open stands on the beach.,1.0,0.3333333333333333,0.6666666666666666,0.1,0.1,0.1,0.1666666666666666,1.6666666666666663,0.9166666666666666
10742,33721,A skate boarder riding ramps at a skate park.,1.0,0.2,0.6,0.5,0.2,0.35,-0.1666666666666666,2.0,0.9166666666666666
462523,141040,A couple of young men sitting in a living room with plates of food.,0.25,0.5,0.375,0.1,0.1,0.1,-0.6666666666666666,2.0,0.6666666666666666
126692,526082,an image of a man on his snow board sitting at the bottom of the mountain,1.0,0.1,0.55,0.5,0.1,0.3,-0.4166666666666666,2.0,0.7916666666666666
434879,221985,A highway sign and a stop sign are on the street beside houses.,0.3333333333333333,0.00418410041841,0.1687587168758716,0.1,0.0,0.05,1.1666666666666663,1.6666666666666667,1.4166666666666667
597767,163729,An image of the back trunk of a truck.  ,0.125,0.5,0.3125,0.2,0.2,0.2,-0.1666666666666666,2.0,0.9166666666666666
708533,327032,A boy playing a game with a remote controller.,1.0,1.0,1.0,0.9,0.5,0.7,-0.1666666666666666,2.0,0.9166666666666666
86026,2446,a young boy in a soccer uniform kicking a ball,1.0,0.5,0.75,0.7,0.6,0.6499999999999999,-0.8333333333333333,2.0,0.5833333333333334
40684,503991,A man in a suit with a red and green tie. ,1.0,1.0,1.0,0.1,0.1,0.1,-0.5,1.0,0.25
388097,498770,A very close up image of some broccoli,1.0,1.0,1.0,0.8,0.7,0.75,-1.0,2.0,0.5
416293,167891,A mother elephant and her young calf stand by a pool at the zoo. ,1.0,0.3333333333333333,0.6666666666666666,0.4,0.3,0.35,1.1666666666666663,2.0,1.5833333333333333
528670,480624,A group of kids sitting at a table with some food.,1.0,1.0,1.0,0.8,0.8,0.8,-0.3333333333333333,2.0,0.8333333333333334
720102,308473,A pair of scissors sitting on top of a piece of cloth.,1.0,0.1428571428571428,0.5714285714285714,0.1,0.1,0.1,-0.6666666666666666,2.0,0.6666666666666667
699057,270325,A long silver train traveling through a wooded area.,0.0294117647058823,0.0163934426229508,0.0229026036644165,0.0,0.0,0.0,1.0,2.0,1.5
426163,208240,A skateboarder is airborne above an indoor ramp.,1.0,0.1428571428571428,0.5714285714285714,0.6,0.2,0.4,-0.1666666666666666,1.8333333333333333,0.8333333333333334
276891,127056,Fuzzy cat sitting on the arms of couches in front of window.,0.0714285714285714,0.0277777777777777,0.0496031746031746,0.0,0.0,0.0,0.1666666666666666,2.0,1.0833333333333333
707765,138977,Young boy at bat during youth baseball game at park.,0.5,1.0,0.75,0.7,0.6,0.6499999999999999,0.0,1.75,0.875
329383,184585,A man doing a kick flip on a skateboard.,1.0,0.1,0.55,0.2,0.1,0.15,-0.3333333333333333,2.0,0.8333333333333334
812768,356286,Several bikes on display on a circular platform inside a store. ,1.0,1.0,1.0,0.4,0.2,0.3,1.0,2.0,1.5
110633,459210,an image of a person sitting holding a snow board,0.5,0.5,0.5,0.7,0.3,0.5,0.0,1.5833333333333337,0.7916666666666667
354828,264697,a plate with a flower made of tangerines,0.3333333333333333,1.0,0.6666666666666666,0.1,0.1,0.1,1.5,2.0,1.75
223293,193271,A small kitchen with glass and wooden cabinets.,0.3333333333333333,0.2,0.2666666666666666,0.2,0.1,0.15,1.8333333333333333,2.0,1.9166666666666667
703447,317241,Two stuffed bears are displayed in a mountain scene.,0.5,1.0,0.75,0.3,0.2,0.25,-0.4166666666666666,1.6666666666666667,0.625
311430,105192,A cat walking next to a bicycle outside.,1.0,1.0,1.0,0.2,0.2,0.2,0.4166666666666667,0.5,0.4583333333333333
227036,473741,A traffic light on a city street at night.,1.0,0.5,0.75,0.5,0.5,0.5,0.6666666666666666,1.8333333333333333,1.25
525107,406332,A bear hugging another bear on a rock in the river ,1.0,0.2,0.6,0.2,0.2,0.2,-1.0,1.5833333333333337,0.2916666666666667
183215,376109,Toddler wearing a red shirt playing with a toy on the grass.,0.2,1.0,0.6,0.1,0.1,0.1,0.0,2.0,1.0
278445,30706,A man with a goatee and glasses takes a selfie with his cell phone in a mirror. ,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1,0.1,0.1,-0.1666666666666666,1.6666666666666667,0.75
45018,125377,A pick-up truck with a bed covering in front of a garage.,0.3333333333333333,0.125,0.2291666666666666,0.1,0.1,0.1,1.5,2.0,1.75
162281,43873,A polar bear standing near a pool of water at a zoo.,0.5,0.25,0.375,0.4,0.4,0.4,1.0,2.0,1.5
390714,336021,A large truck is parked in front of a cafe,0.0769230769230769,0.03125,0.0540865384615384,0.0,0.0,0.0,1.25,1.5,1.375
697674,440361,A white toilet sitting next to a large window.,1.0,0.3333333333333333,0.6666666666666666,0.6,0.3,0.4499999999999999,0.0,2.0,1.0
186230,393714,A woman sitting on a bench while talking on a cell phone.,1.0,0.1666666666666666,0.5833333333333334,0.4,0.1,0.25,-0.3333333333333333,2.0,0.8333333333333334
677428,414651,A microwave and a coffee maker on a counter.,1.0,0.25,0.625,0.1,0.1,0.1,1.25,1.5,1.375
32120,460702,An economy car is parked on the side of the road with a dog in the passenger's seat.,1.0,1.0,1.0,0.4,0.3,0.35,1.0,0.1666666666666666,0.5833333333333333
804429,532631,Three zebras grazing on grass in a field,1.0,0.5,0.75,0.5,0.1,0.3,-1.0,2.0,0.5
313837,119357,A view of a city street through the windshield of a vehicle.,1.0,1.0,1.0,0.5,0.3,0.4,1.5,2.0,1.75
789474,263434,A desktop computer and two laptop computers on a corner desk.,0.0588235294117647,0.0057142857142857,0.0322689075630252,0.0,0.0,0.0,1.0,1.3333333333333337,1.1666666666666667
487549,451987,A man in a red shirt stands next to a yellow drink mixer.,1.0,1.0,1.0,0.1,0.1,0.1,-0.3333333333333333,2.0,0.8333333333333334
688898,508071,A cow laying in the middle of a street.,1.0,1.0,1.0,0.8,0.3,0.55,1.5833333333333337,2.0,1.7916666666666667
795566,448633,The blue city bus is parked beside a pole on the sidewalk. ,0.5,0.0625,0.28125,0.2,0.0,0.1,1.6666666666666663,2.0,1.8333333333333333
267980,139166,A couple of men riding skateboards around a public space.,1.0,1.0,1.0,0.3,0.2,0.25,-0.3333333333333333,1.6666666666666667,0.6666666666666667
463233,494780,A clock tower with a sun dial on the front of a building.,0.0086206896551724,0.0078125,0.0082165948275862,0.0,0.0,0.0,0.5,1.6666666666666667,1.0833333333333337
135069,364815,A small child is holding a baseball bat wearing a helmet.,1.0,1.0,1.0,0.3,0.1,0.2,-0.3333333333333333,2.0,0.8333333333333334
571977,212633,Several people who are serving food in a kitchen.,0.5,1.0,0.75,0.3,0.3,0.3,0.0,2.0,1.0
193670,260637,A blue and white single engine plane on a runway.,1.0,0.2,0.6,0.2,0.1,0.15,-0.5833333333333333,2.0,0.7083333333333334
68020,267515,Toothpaste and toothbrushes lean on the edge of a sink.,0.0416666666666666,0.0333333333333333,0.0375,0.0,0.0,0.0,-0.1666666666666666,0.25,0.0416666666666666
162301,271844,A woman walks down an alley with an umbrella.  ,1.0,1.0,1.0,0.6,0.7,0.6499999999999999,0.5,2.0,1.25
221605,322922,A group of men on bikes hitching a ride on the back of a bus.,0.1666666666666666,0.2,0.1833333333333333,0.1,0.1,0.1,0.0,-1.0,-0.5
583235,278258,A table is covered with breakfast foods and coffee.,1.0,0.25,0.625,0.3,0.3,0.3,1.0,2.0,1.5
433547,260942,A large elephant walks with a small elephant behind it.,1.0,0.0131578947368421,0.506578947368421,0.2,0.0,0.1,1.0,2.0,1.5
721254,452618,A woman enjoys a drink and slice of cake from an airplane seat.,1.0,1.0,1.0,0.1,0.1,0.1,-0.1666666666666666,2.0,0.9166666666666666
660721,201324,An small airplane sitting on a runway with building in the background.,1.0,0.0222222222222222,0.5111111111111111,0.2,0.0,0.1,1.0,2.0,1.5
370804,234914,A grey picnic table with umbrella is placed in front of a row of food trucks.,1.0,1.0,1.0,0.1,0.1,0.1,0.3333333333333333,2.0,1.1666666666666667
100920,458960,A man with a beard glasses and hat in a blue shirt,0.5,0.02,0.26,0.1,0.0,0.05,-0.3333333333333333,1.8333333333333333,0.75
647048,91566,A plate holds a stack of cheesy bread sticks.,1.0,0.3333333333333333,0.6666666666666666,0.2,0.1,0.15,1.5,2.0,1.75
118938,24723,A baseball player getting ready to swing at a baseball game in a stadium packed with people.,0.5,0.25,0.375,0.4,0.2,0.3,0.0,1.8333333333333333,0.9166666666666669
346120,340096,a decorated lite up stop sign at the corner,1.0,1.0,1.0,0.1,0.1,0.1,1.1666666666666663,0.3333333333333333,0.75
719779,542060,A large dog standing next to a  cat feeding on a bowl.,0.3333333333333333,0.1666666666666666,0.25,0.1,0.1,0.1,-1.0,2.0,0.5
309923,156404,A brown teddy bear with a maroon shirt on.,0.0666666666666666,0.2,0.1333333333333333,0.0,0.1,0.05,-1.0,2.0,0.5
488798,161586,A young child holding up a white frisbee on a field.,1.0,0.5,0.75,0.2,0.2,0.2,-0.5,1.75,0.625
257678,162084,Sheep line up outside of a stone building.,1.0,1.0,1.0,0.1,0.1,0.1,1.1666666666666663,2.0,1.5833333333333333
736016,339151,a mountain with green grass and an animal,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1,0.1,0.1,1.6666666666666663,2.0,1.8333333333333333
408150,178695,a train traveling on a mountain area passing a forest area,1.0,1.0,1.0,0.9,0.4,0.65,0.5,2.0,1.25
815873,203710,A young man playing Wii in a living room.,1.0,0.5,0.75,1.0,0.5,0.75,-1.0,1.8333333333333333,0.4166666666666667
105384,340343,a person kneeling down next to a dog in the snow,0.5,1.0,0.75,0.3,0.2,0.25,0.25,1.8333333333333333,1.0416666666666667
733808,356645,A laptop computer on a wooden desk next to a TV monitor. ,0.0833333333333333,0.0068027210884353,0.0450680272108843,0.0,0.0,0.0,0.5,1.8333333333333333,1.1666666666666667
142749,435468,A woman is cutting clusters of grapes for sale.,1.0,0.1,0.55,0.1,0.1,0.1,1.0,2.0,1.5
390641,45710,An adult and a baby elephant eating in the wild.,0.1428571428571428,0.0909090909090909,0.1168831168831168,0.1,0.0,0.05,0.25,2.0,1.125
264073,539977,The man is in the lead during the bike race. ,0.3333333333333333,0.25,0.2916666666666666,0.2,0.1,0.15,0.0,2.0,1.0
91169,197499,A doughnut bag with a sprinkle doughnut next to it,1.0,0.3333333333333333,0.6666666666666666,0.2,0.2,0.2,0.3333333333333333,0.1666666666666666,0.25
814565,187525,A woman feeds birthday cake to a baby in a high chair.,0.1428571428571428,0.0208333333333333,0.0818452380952381,0.1,0.0,0.05,1.0,2.0,1.5
503145,465942,a close up of a person talking on a cell phone,1.0,1.0,1.0,0.4,0.2,0.3,-0.5,1.6666666666666667,0.5833333333333334
24410,305632,A baseball player currently in mid swing during a game.,0.3333333333333333,0.0555555555555555,0.1944444444444444,0.1,0.0,0.05,-0.1666666666666666,2.0,0.9166666666666666
488105,221785,Black and white photograph of a docked ship and old rail cars,1.0,1.0,1.0,0.1,0.1,0.1,1.3333333333333333,2.0,1.6666666666666663
624940,224695,A woman wearing an apron is standing in a field between two cows.,1.0,1.0,1.0,0.1,0.1,0.1,-1.0,0.5,-0.25
650321,377816,A person riding a wave on a surfboard,1.0,0.5,0.75,0.6,0.3,0.4499999999999999,1.0,2.0,1.5
739933,98983,A baseball player is getting ready to hit a ball.,0.125,0.1428571428571428,0.1339285714285714,0.2,0.2,0.2,0.0,2.0,1.0
815958,291990,"Street sign, with name and abbreviation, in front of very old building.",0.0588235294117647,0.0185185185185185,0.0386710239651416,0.0,0.0,0.0,1.5833333333333337,1.6666666666666663,1.625
460327,300712,A white bus sitting next to a red brick building.,0.5,0.0666666666666666,0.2833333333333333,0.2,0.0,0.1,1.0,1.8333333333333333,1.4166666666666667
353796,5277,A small bathroom is shown with a violet shower curtain.,0.5,0.0666666666666666,0.2833333333333333,0.1,0.0,0.05,0.8333333333333334,1.6666666666666663,1.25
601848,24040,The three men are skiing and racing one another.,1.0,0.0416666666666666,0.5208333333333334,0.2,0.0,0.1,0.0,1.6666666666666663,0.8333333333333333
612241,526522,Three people sitting on a couch with coffee looking at a centerpiece on the coffee table.,1.0,1.0,1.0,0.1,0.1,0.1,-0.3333333333333333,1.3333333333333337,0.5
817793,18886,two giraffes walking in a field near many bushes ,0.5,0.3333333333333333,0.4166666666666666,0.4,0.3,0.35,2.0,1.8333333333333333,1.9166666666666667
384519,312384,"A street with traffic signs, busses and cars.",1.0,0.032258064516129,0.5161290322580645,0.1,0.0,0.05,0.6666666666666666,2.0,1.3333333333333333
510199,399236,A colorful passenger bus stopped with the door open.,0.5,0.0588235294117647,0.2794117647058823,0.2,0.0,0.1,0.3333333333333333,1.4166666666666663,0.875
798615,224242,Two people standing on snowboards in the snow.,1.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.5
479537,233365,A man holding a tennis racquet on top of a tennis court.,1.0,1.0,1.0,0.8,0.4,0.6000000000000001,0.0,2.0,1.0
584697,486555,a couple of people that are standing up playing with a wii,1.0,1.0,1.0,0.6,0.5,0.55,0.0,1.8333333333333333,0.9166666666666669
236136,336752,The keyboard and mouse are hooked up to the big screen television.,0.3333333333333333,0.03125,0.1822916666666666,0.1,0.0,0.05,1.0,1.5,1.25
548964,146659,A commercial jet with its wheels down in a blue sky,1.0,0.1111111111111111,0.5555555555555556,0.8,0.1,0.45,2.0,2.0,2.0
542053,464923,A bed is covered with a plaid blanket and topped with a fish pillow.,0.25,0.010204081632653,0.1301020408163265,0.1,0.0,0.05,0.5,1.5,1.0
482592,575574,Young adults playing on grassy field with flying disc during match play.,0.0256410256410256,0.0303030303030303,0.0279720279720279,0.0,0.0,0.0,-1.0,2.0,0.5
174153,357894,Dark brown toilet with lid and cover in a bathroom.,1.0,1.0,1.0,0.1,0.1,0.1,0.25,1.5,0.875
464923,220917,A woman sitting in a chair using a laptop ,0.1666666666666666,0.5,0.3333333333333333,0.2,0.2,0.2,-0.1666666666666666,2.0,0.9166666666666666
644106,71038,a group of people playing a game of frisbe ,0.25,0.5,0.375,0.4,0.5,0.45,0.0,2.0,1.0
259049,145369,an image of several elephants herding in the pasture,1.0,1.0,1.0,0.9,0.5,0.7,0.5,2.0,1.25
729265,162977,"A bathroom with sink, and toilet are shown in the image.",0.5,0.2,0.35,0.4,0.2,0.3,1.3333333333333333,2.0,1.6666666666666663
70327,171062,A cat standing on a table in front of a TV.,0.25,0.125,0.1875,0.4,0.1,0.25,-0.25,2.0,0.875
343213,183247,A man in black shirt playing a game with a Nintendo Wii controller.,1.0,1.0,1.0,0.2,0.1,0.15,0.0,2.0,1.0
727151,381842,An intersection street sign with one sign reading Brad St.,0.5,1.0,0.75,0.1,0.1,0.1,-0.25,1.0,0.375
348006,406579,A yellow and red bus on street next to a building.,1.0,0.1111111111111111,0.5555555555555556,0.3,0.1,0.2,2.0,2.0,2.0
446230,388615,A man taking a big bite of a hot dog.,1.0,1.0,1.0,0.7,0.5,0.6,-0.1666666666666666,2.0,0.9166666666666666
335570,416284,a bathroom with two sinks and a tile wall ,0.5,0.0144927536231884,0.2572463768115942,0.2,0.0,0.1,1.6666666666666663,2.0,1.8333333333333333
778117,175102,A man wearing a red shirt is eating a hot dog in a restaurant.,0.0061728395061728,0.0555555555555555,0.0308641975308641,0.0,0.0,0.0,0.0,2.0,1.0
257288,45270,"A yellow street sign, with people siting in chairs.",1.0,1.0,1.0,0.1,0.1,0.1,1.3333333333333333,2.0,1.6666666666666663
65000,532159,A stop sign on the corner and a sign with street directions,0.5,0.25,0.375,0.4,0.2,0.3,1.0,1.1666666666666663,1.0833333333333333
813628,282942,A woman stands over a cake with a knife.,1.0,0.5,0.75,0.8,0.7,0.75,0.5,1.8333333333333333,1.1666666666666667
300701,167348,A young girl in a green shirt holds out a tennis racket as an over sized tennis ball hovers over it.,0.25,0.3333333333333333,0.2916666666666666,0.1,0.1,0.1,-0.3333333333333333,1.5,0.5833333333333334
94614,547979,A group of people paddling out to the ocean on surfboards,1.0,1.0,1.0,0.9,0.4,0.65,0.0,2.0,1.0
661069,302353,A large room with three beds in it,0.1666666666666666,0.0009140767824497,0.0837903717245582,0.1,0.0,0.05,0.5,1.1666666666666663,0.8333333333333333
68532,191568,A brown horse with a white diamond pattern on the forehead.,0.1111111111111111,0.1666666666666666,0.1388888888888889,0.1,0.1,0.1,1.0,1.8333333333333333,1.4166666666666667
804113,97376,A small child on skis in front of a snowy cabin.,1.0,0.5,0.75,0.1,0.1,0.1,-0.1666666666666666,2.0,0.9166666666666666
231898,324052,A man skateboarding on a rail in front of a crowd.,0.0333333333333333,0.0011376564277588,0.017235494880546,0.0,0.0,0.0,-0.1666666666666666,0.5,0.1666666666666666
664541,262161,Older motorcycle displayed on grass along with several old cars.,1.0,1.0,1.0,0.2,0.1,0.15,1.6666666666666667,2.0,1.8333333333333333
276422,120285,A modern living room has large bright windows.,1.0,1.0,1.0,0.8,0.5,0.65,1.8333333333333333,2.0,1.9166666666666667
97422,256835,A abandoned refrigerator in an old abandoned building.,1.0,1.0,1.0,0.7,0.8,0.75,-0.5,2.0,0.75
52132,444324,Man poses sideways wearing a plaid shirt and a tie. ,0.032258064516129,0.0059171597633136,0.0190876121397213,0.0,0.0,0.0,0.0,1.1666666666666663,0.5833333333333333
255323,430804,Zebras and giraffes eat and rest on an open plain.,0.3333333333333333,0.0181818181818181,0.1757575757575757,0.1,0.0,0.05,-0.5833333333333333,-0.75,-0.6666666666666666
688206,143952,A train engine carrying a small cart of people.,0.1111111111111111,0.0416666666666666,0.0763888888888888,0.1,0.0,0.05,1.0,1.6666666666666667,1.3333333333333337
129976,185834,A living room with a christmas tree near the fireplace,1.0,0.5,0.75,0.5,0.2,0.35,2.0,2.0,2.0
596155,107191,The man wearing a cap jumps high on a skateboard.,0.1666666666666666,0.0192307692307692,0.0929487179487179,0.2,0.0,0.1,-0.5,2.0,0.75
