image_id,best_caption,score
55139,Small boats are lined up at the shore.,1.8333333333333335
348483,An old wooden bench sitting under a tree on a field.,2.0
333098,A yellow lab dog sits panting in a car.,0.9166666666666666
89356,A white horse on grassy area with trees in the background.,1.8333333333333333
408449,A shirtless smiling man skates down a street with his skateboard.,1.0
523164,Two children are sitting at a table eating a sandwich.,0.75
388940,The baseball player is swinging his bat to hit the ball.,0.9166666666666666
271842,A fighter jet flying through a cloudy sky.,1.5833333333333333
179930,A man watches a giraffe eating from a tree. ,0.6666666666666667
71815,A tennis player preparing to hit the tennis ball.,0.75
89485,"A ""no right turn"" sign in a European city. ",0.875
245351,A man riding a brown horse wearing a blue shirt. ,0.9166666666666666
501614,A surfer is riding on a large wave.,1.0833333333333333
514387,A cow with tagged ears peering over a wooden fence.,0.375
56585,A dog stands in a kitchen in anticipation of a treat.,1.6666666666666665
578168,Rows of empty seats are viewed from inside a train. ,1.6666666666666667
359707,A man is jumping up and catching a Frisbee in a group of men. ,0.6666666666666667
510611,Several giraffes are standing near a tree in their enclosure.,1.5416666666666667
506226,Several people in military uniforms cutting a cake.,1.5
442771,A group of bicycles parked along a sidewalk next to a building.,0.5
456197,A large building with a clock tower surrounded by trees.,2.0
231581,Two zebras are grazing in a fenced enclosure.,1.5
474471,Three giraffes can be seen in zoo enclosures.,0.41666666666666674
124880,a train traveling next to a railway platform.,1.6666666666666667
425773,A black and white photo of a coned-off road with a road closed sign.,1.4166666666666667
374174,A tow truck towing a car on a city street.,1.0416666666666667
557731,a square pizza with tomatoes and a bottle of wine,1.25
557636,Three skiers are on the slopes with a rock arch in the background.,0.8333333333333333
458935,A man with beard in blue shirt using a laptop at a table.,0.5
455610,A parked red motorcycle sitting in front of a building.,2.0
240128,Man in wetsuit sitting on a beach next to surfboards.,1.25
20608,A small sheep standing next to a white tub in a field.,1.0
344521,"A plate is filled with broccoli, apples, strawberries, bananas, and oranges.",1.4166666666666667
463222,A very long large train going down a track.,1.25
321554,A giraffe standing in a  grassy field with a wooden fence in the background.,1.0416666666666667
67339,A cooked pizza on a tray has onion and mushroom topping.,1.6666666666666667
167092,A white plate with a serving of rice and beans and broccoli,1.75
448401,An electric train traveling down the tracks near a canal.,1.125
139409,A person is riding a horse around a track,1.5
311366,Two people that are walking with snow skis on.,1.0
294360,Snowboarder performing a trick midair during a run.,1.0
354111,A black and white bird sits in a pine tree.,1.6666666666666667
397211,A group of young people skateboarding on hockey ring.,0.5416666666666667
190952,This pizza crust has sauce and spices but no cheese or toppings.,1.5833333333333333
484336,A chef smiles while putting a pie into the oven.,0.5416666666666666
261742," A young man performing an aerial skate board trick.
",1.0
408393,a number of zebras in a field with trees in the background,0.5833333333333334
549135,A living room with iron and wood furniture,1.75
213355,A young boy flies a kite in the sky. ,1.0
393809,Several young men playing frisbee on a field.,0.9166666666666666
173500,Two women walking down the street holding umbrellas.,1.0
33116,A man swinging a tennis racquet on a court.,0.7083333333333334
461687,A park bench sits empty in a grassy field and mountain with wild animals in the background.,1.5833333333333333
381629,There is a nice living room set up with nice furnitures.,1.5
242342,Two horses running in a green pasture with trees in the background.,1.0
154567,A surfer rides the waves on his surfboard.,1.0
102947,"A den with chairs, a table, couch and television.",1.5833333333333333
405840,A stop sign sits at the end of a small street.,1.75
381826,A man with a black wet suit rides a white surfboard.,0.8333333333333334
141962,A person with a helmet on a blue motorcycle.,1.0
120472,A table with red and blue table cloth and yellow tulips,1.25
520337,A dinner plate with chicken and broccoli with cheese sauce.,1.8333333333333335
64501,A baseball game with the pitcher in throwing motion and a base runner leading off of first base.,1.0
364559,A person skiing down a snowy mountain slope.,1.5
570175,A black and white cat is on top of a childrens toy.,1.5833333333333333
379830,An owl sits in front of a chain link fence.,1.625
351935,A COW IS WALKING WITH ITS OWNER AT A FAIR,1.4166666666666667
67419,A small bird is perched on a branch in a tree.,2.0
306467,The four men are performing in costumes. ,0.5833333333333334
171321,A tennis player with a cap holding a racket,0.9166666666666666
261066,an image of a bathroom with a toilet and sink,0.5
548863,A long black train traveling under a bridge.,0.9166666666666667
475493,A herd of cattle crossing a street while a man stands in the middle of the road.,1.0
141304,A snack food delivery truck is parked on a city street.,1.5833333333333333
173966,A group of businessmen pose in a lobby.,0.9166666666666666
185015,a woman on an airplane eating from a bag of snacks ,0.875
532463,Several shopping bags are sitting on a blue bench.,0.8333333333333334
577796,Three urinals mounted to a wall with white little dividers.,1.2916666666666667
311615,group of people walking a beach carrying surf boards,0.5
208002,A brown horse standing in a lush green field.,2.0
467154,a plane flying in front of a setting sun,2.0
376864,A baseball game in progress with the batter in a falling position.,0.5833333333333334
206042,A large jetliner sitting on top of a runway.,0.5
112590,Stainless steel fridge and stove in a kitchen,1.75
528165,White and black goats standing and sitting in a grassy field.,1.6666666666666667
146503,A collage of white squares with pictures of different meals.,1.7916666666666667
577160,A table with a bottle of wine and a plate of food including a sweet potato and pineapple salad.,1.9166666666666667
472089,A yellow double deck bus traveling down a street.,1.7083333333333333
7697,Two giraffes reach for their food in a zoo.,0.875
266496,A kitchen table in a sunny corner of a room ,1.875
223157,A child on a skateboard is performing a trick on a slab.,0.9166666666666666
88695,Guy poses for school picture wearing glasses and a tie,0.8333333333333334
67716,A grilled ham and cheese sandwich with a bite out of it.,1.0
48661,a bathroom that has a toilet and a bathtub,1.5416666666666667
446818,A person in blue and white ski suit skiing down a slope.,1.25
320234,Man with flying disc playing with child in grassy area.,0.16666666666666669
119101,Darkly lit living room with large picture window with a view of sunshine and large clouds.,1.625
294620,A torbie cat sits on top of a car.,1.9166666666666667
134548,A calico cat staring outside through a window.,1.8333333333333333
328898,A yellow train near the passenger platform with a red light currently on.,1.9166666666666667
262819,A yellow and black motor bike on a dirt path. ,1.7083333333333333
213649,A bus and car are stopped at an intersection.,1.7083333333333333
500100,A woman being towed by a dog while riding a skateboard.,0.08333333333333334
471865,Arrangement of small white flowers and conifer branches in a vase.,1.75
247124,A bowl of ramen soup sits on a table.,2.0
275199,Many colorful kite surfers over an ocean cove,1.875
22326,A black cat laying next to a brown dog on  a bed.,1.5
543027,A woman walking down a street past a bike.,0.75
297692,A skateboarder is about to ride his skateboard off the ledge.,0.8333333333333334
123099,stop sign at an intersection of silver and richmond,1.2083333333333335
455767,A man and woman are standing together playing Wii.,0.5
488645,A toast and tomato breakfast with orange juice.,1.6666666666666667
103158,A red fire hydrant situated in a landscaped garden. ,1.75
5373,A woman holding a pizza pie on a tray in a kitchen.,1.25
226190,A man in a wet suit carrying a surfboard away from the ocean.,0.8333333333333334
285115,A young man skates on his skateboard along the concrete walls of a fountain.,0.6666666666666666
452502,A view of a living room and a dining area.,1.5833333333333333
283199,A small brown and red bird sitting on a wire by an apple tree.,1.4166666666666667
196623,A grey cat with a red and green fuzzy elf hat.,1.5
303672,A remote and a cell phone laying on a table.,1.4166666666666667
213181,Skier on flat wide open snow covered area.,1.5
240129,many green and white surfboards laying on the sand,1.2916666666666667
2684,A pack of zebras standing around a dry pasture.,0.5
279457,A boy wearing green playing tennis while people watch.,0.25
154633,Purple flower with shell on top near unripe bananas. ,1.75
444156,A plate of sup and crab cakes are sitting on a plate.,2.0
228409,Animation of a person riding on a motorcycle.,1.25
4880,The Big Ben clock tower towering over the city of London.,2.0
313848,a man is riding on a board at the beach,1.5
347967,"Shelf with bird, vase, tin and picture frame.",1.125
23998,Skateboarder with different color socks holding up his board. ,0.9166666666666666
339757,a male in a red shirt and some brown cows ,1.5
276260,A man is riding a brown horse along with a black horse.,0.7916666666666667
370413,a young man rides a horse down a paved pedestrian area in a town,0.7083333333333334
574194,a small white toilet in the bathroom with wood flooring,0.5
52818,A pile of red apples sitting inside of a container.,1.9166666666666667
51620,A baseball player awaits his turn at bat. ,0.8333333333333334
459184,A man wearing a blue and white striped t-shirt looks out a window while talking on a cell phone.,0.7083333333333334
1785,Many people on the beach with large colorful kites flying in the air.,1.375
427036,"A pin cushion , thimble and pair of scissors",1.0
49120,Two photos of a man hitting a ball with a tennis racket. ,-0.25
107425,A bike parked near a metal object on a sidewalk.,1.0416666666666667
186240,An elephant eating hay as a person disperses it out.,1.25
316143,A snowboarder jumps from a hill in front of trees.,0.9166666666666667
51982,A young man is trying to pull off a skateboarding trick. ,0.8333333333333334
326035,A pair of scissors are sitting on a table with needle and thread. ,0.08333333333333334
496078,A duck swimming next to a red frisbee in water.,2.0
340959,Closeup of a pizza with tomatoes on a plate.,2.0
497969,A city street crowded with people riding motorcycles,1.5
497608,A hawk sitting on top of a speed limit sign,1.3333333333333333
278045,"A group of zebras grazing in tall, dry grass. ",0.5
157980,A poppy seed bagel sandwich with eggs and meat.,1.2916666666666667
270586,A group of kids playing soccer in a field.,0.5
281498,Child eating pizza at birthday party with colorful plates and table.,1.5
152385,A blue motorcycle parked in a parking space.,1.0
126628,a tennis player swinging his racket to hit the ball,0.5833333333333334
18414,Skillet with vegetables during cooking process on grill.,1.8333333333333335
204382,Two men in military uniforms sitting on a motor bike.,1.0
104893,A passenger train runs along a train track away from a city center.,1.4166666666666667
369580,Sheep graze in a meadow under a pale orange sky.,1.75
355778,A man sits on a chair smiling with a dog on his lap. ,1.4166666666666667
205861,"Green,orange,and red vegetables in bowls and bags. ",1.0
170683,Cars sit parked in front of a street sign. ,1.125
240689,a young child on a beach with a kite flying in the sky,1.5
443944,A living room with couches and recliner chairs with a kitchen behind it.,1.5
260654,Baseball player in an orange shirt holding a baseball bat.,0.875
453167,A woman in a red dress poses in front of a wall.,0.75
300745,A group of people walk along a line of buses.,1.0
89882,A man skates between cones  on the street,1.4166666666666667
478257,Group of children sitting at table eating pizza off plate,0.75
402971,A pitcher in the middle of delivering a pitch.,1.0
94307,"Looking down at a table covered with fresh eggs, vegetables and fruits",1.8333333333333335
245797,Bar scene with man talking on cell phone and girl drinking from a bottle.,0.5833333333333334
26111,A herd of cow grazing in an open field ,1.0416666666666667
422792,a desk with two monitors and two laptops ,1.25
243825,Vehicle and pedestrian traffic at night on a city street.,1.5416666666666667
68293,A small green bird sits on a tree branch.,2.0
315868,A blue and white motorcycle parked on the street.,1.75
481457,man in yellow suit looks out window of train,0.9166666666666666
410920,Zebra and group of gazelle grazing on plain.,-0.25
154145,A male tennis player swinging his tennis racket.,0.08333333333333334
197836,A homemade pizza is generously topped with chicken and cheese.,1.8333333333333333
254997,A large long red train on a track.,1.0
100563,A white and grey airplane sits at a gate at an airport.,0.9583333333333334
341639,A photo of a stop sign at an intersection.,1.7083333333333333
274551,A very nice looking kitchen with a shiny stove.,1.5833333333333333
459631,a big clock sitting inside of a glass window ,0.7083333333333334
273886,A man holds a young baby in a blanket while playing Wii.,0.5
515186,A woman and a dog are looking out a window at a cow and flowers.,1.5
103356,a bus that is parked on a very large hill,1.625
538204,A wooden table topped with three glass vases.,1.4166666666666667
285397,A plate has several small decorative donuts. ,1.4166666666666667
158713,A man on a moped pulling a cart with two people.,0.5
11065,A woman stands next to a horse while a man touches its hoof. ,1.0833333333333333
152657,A living room painted with a dark color and has lots of furniture.,1.25
486770,Men serve themselves pizza out of boxes laid out on a table.,1.5
69364,A cat lays next to the keyboard of a laptop.,1.1666666666666667
456236,"A steak with sauce, brocolli and mashed potatoes on a plate.",1.8333333333333335
440062,A woman is skiing down a hill with flags.,1.3333333333333335
284954,Two bicycles are parked around a fire hydrant in front of a sidewalk cafe.,0.08333333333333334
373677,a building with a clock tower against a blue sky,1.9166666666666667
153332,A man pitching a baseball while wearing a catchers mitt.,0.8333333333333334
94807,A man standing in a kitchen while preparing food.,0.9166666666666667
405079,A passenger train running on electricity provided by wires along a train track.,1.5
270636,A person on a beach flying a kite in the sand.,1.5
205461,a table full of different kinds of yellow fruit.,1.5
352389,Two women lay in a bed with an orange cat.,-0.16666666666666666
330649,A large bus is sitting in traffic near many parked cars. ,1.2083333333333333
319541,A couple relaxes on a bench in a landscaped park..,0.6666666666666667
455639,A young boy in a baseball uniform is swinging a baseball bat.,0.8333333333333334
34321,A little chihuahua puppy laying with his stuffed bear,1.5
542453,A group of people in grassy area flying kites.,1.5833333333333333
65616,A man and woman that are standing near a cake.,1.5
160433,A train is passing by at a subway station,2.0
413749,Two girls sitting on blanket near water with umbrella. ,1.0
54264,A statue is displayed next to some odd street signs.,1.5
450087,A young child who is eating a pizza.,1.0
39395,Two large zebras graze inside an enclosed area,0.2916666666666667
61150,The men are playing a ball game in the field.,0.7083333333333334
176910,A baseball player is mid-swing at home plate.,0.6666666666666666
30608,A black and white dog jumping into the air to catch a red frisbee.,-0.08333333333333331
116735,A close up of a Cingular phone with a person holding it.,1.0
82833,this living room has a brown couch  and a white glass coffee table,1.5
255598,A group of baby elephants walk next to an adult.,0.5
15588,A young man riding a skateboard at a skate park.,0.7916666666666666
330993,A parking meter next to a parked car and cobblestone street.,0.5
218302,A black and a white horse are grazing in a green pasture.,0.2916666666666667
22806,A view of a city street with oncoming traffic taken through metal posts of a sign.,1.5833333333333333
567780,Shirtless male surfer riding a board at the peak of a wave.,0.6666666666666667
7643,A row of five travel bags lined up all different colors.,1.4166666666666667
230708,People are surfing in the ocean at a beach.,1.5
459576,A man makes a face as he eats a hot dog.,0.8333333333333334
84706,A man with glasses has a black suit and tie.,0.6666666666666667
473634,A cat sits looking out of a window.,1.3333333333333333
146725,Two aircraft flying in formation above the mountains.,1.375
344853,A young man dressed in blue jeans and a hat standing on a sidewalk.,0.8333333333333334
528892,A variety of foods are displayed on plates on tables.,1.5
62839,A man standing in a tunnel next to a car.,0.125
370741,Two small birds standing on top of a wet log.,1.9166666666666667
541870,A man on a beach where kites are being flown,1.25
227270,A young elephant is walking in the dirt next to a stump.,0.6666666666666667
62244,A hand holding a piece of food at a table.,0.8333333333333334
423919,A young boy in a red shirt looking at a cell phone,0.625
72133,A photo of a control box for the intersection.,0.5
8300,Giraffes are standing under a feeder in a zoo.   ,0.75
126020,a fedex truck driving away from a building with a bench and bikes,0.9166666666666667
175539,A glove is tied to a stop sign on a street corner. ,0.875
382310,A piece of blueberry crumble is shown on a plate with a fork.,1.7083333333333333
80619,A man in a suit standing by a sliding glass door.,0.8333333333333334
158873,A stop light is in the foreground of a city photo.,-0.375
11294,A red box on a pole with a solar panel on top.,1.625
438894,A person riding a snowboard down a slope.,1.0
128395,a small plane on a field with trees in the background,1.75
325080,A sidewalk with a large grouping of people.,1.5
198112,A slice of pepperoni pizza sitting on top of a table.,1.4166666666666667
437736,A teddy bear with a tag on one ear sitting in a chair.,1.4166666666666667
66067,A large blue bus on a city street.,1.6666666666666667
379518,A pair of giraffes walk around a fenced enclosure. ,1.125
241113,A yellow and green checkered motorcycle parked in front of a store window.,1.625
139921,A man is standing at an open refrigerator door.,0.75
149610,A baseball player takes a swing at a ball.,0.6666666666666667
559194,A baseball player winds up to pitch a ball.,0.75
282466,Various desserts displayed across a large table on a white table cloth,1.5833333333333333
143119,A tennis player touching the U.S. Open banner.,0.5
176342,Man and woman cutting a purple wedding cake.,1.125
264868,Two giraffes are standing in a white fence enclosure.,0.5
173629,a male tennis player in a white shirt is playing tennis,0.25
10643,"A bathroom area with sink, phone and mirror.",1.75
121876,a polar bear standing on a cement floor next to an orange plate and an enclosed body of water.,1.6666666666666665
466261,A Green field with two people flying colorful kites.,0.08333333333333331
99218,A young boy holding a kite while running across a field.,0.8333333333333334
484090,A kitchen sink with a toaster sitting next to it on the counter.,1.5416666666666667
121188,A large boat is in the water with a string attached.,1.0
481802,A picture of someone topping corn bread muffins.,1.375
89052,Two people are eating breakfast at a restaurant.,1.25
34682,A man riding a wave on top of a surfboard.,0.7916666666666666
405104,"A green and white street sign that reads ""marginal st.""",0.5
88603,There are several towels in a small yellow bathroom.,0.9166666666666667
178053,A player for the Detroit Tigers taking batting practice.,1.0
432276,A dog sitting in the back of a truck under a blue umbrella.,0.375
31230,Two women play a boxing video game in a living room.,0.3333333333333333
301908,An elephant mounting another elephant in a dry field next to a water source.,0.7083333333333333
66088,A large pizza with various types of cheese.,1.0
345531,A young man is skateboarding on a ramp.,1.0
460507,A picture of a bowl of soup and sandwich on a square plate.,1.3333333333333333
337579,A plate of cheese covered french fries and a sandwich on a white tablecloth.,1.3333333333333333
123835,An airliner is parked on the tarmac at an airport.,1.6666666666666665
431236,A kitchen with a white stove and washing machine,1.9166666666666667
329014,A small wooden cutting board and knife with a cut apple.,1.3333333333333333
327448,A wide street with parked cars and brick buildings. ,2.0
354695,a toilet with an instruction sign on the lid ,0.625
49559,A person with a flying kite on a beach.,1.0833333333333333
421777,"A blurry night-time street scene shows a higher and lower roadway with overpasses and lots of traffic  going the same way, while to the left an area of red glare with an arrow and number, suggests a caution area. ",1.0
281017,A large bathroom has a tiny window and a tub and toilet and sink and mirror.,1.5833333333333335
435909,A plate with a sandwich cut in half and onion rings.,0.5
95247,A bed has an unique red and purple bedspread. ,1.75
461963,A black cat sitting in front of a computer screen.,1.4166666666666667
574971,Teddy bear sitting on a wooden shelf in front of books.,1.5833333333333335
30303,A baseball player swinging a bat over home plate.,0.8333333333333334
9960,A batter hitting a pitch at a baseball game.,0.25
198993,A laughing lady standing by a pan on the stove and a man with blue shirt holding his hands out.,0.75
360473,A woman handing out pieces of cake on a sidewalk.,0.875
24552,A piece of cake that is on a plate.,1.8333333333333335
124876,People surfing on ocean waves near the beach.,0.9166666666666667
62170,a large elephants is outside in a field ,2.0
79641,A young boy surfing on a blue surfboard,0.625
69054,A large tall tower with a clock on the top.,1.6666666666666667
302908,A man on a tennis court is playing tennis in front of a crowd.,0.75
397980,The child in the black helmet is swinging at a tee ball stand.,0.75
239933,A group of motorcycles parked next to cars,1.6666666666666667
512729,A dish made of cauliflower and broccoli covered in sauce.,2.0
5288,a small dog is holding a brush in its mouth,1.3333333333333333
344422,A red stop sign sitting in front of a blue building.,1.0833333333333333
466557,Horse drawn carriage on cobblestone road in urban area.,1.125
402717,Grilled chicken breast served with broccoli on a red plate.,1.8333333333333335
234147,A basket of large carrots next to a box of bell peppers.,1.3333333333333333
254130,A blue and yellow train traveling across a rail bridge.,1.375
134242,A herd of elephants are by the water.,1.9166666666666667
67396,Close up of a meat sandwich and fries,1.7916666666666667
188987,Two people riding an elephant in the middle of a forest.,1.125
479481,"A bathroom area with toilet, toilet paper dispenser and trash can.",0.75
88915,"A bathroom with a shower stall, sink and tub.",0.875
47074,A woman is hanging up post it notes in a kitchen.,1.0
395987,A white and black cat is in a refrigerator.,0.5
158335,a close up of a person holding two small doughnuts ,1.4166666666666667
325328,A pizza is seen with a glass of wine on a table.,1.0
251758,A large group of skiers gathered around a ski slope.,1.5
212840,A cross country skier traverses a path in the mountains.,1.3333333333333335
374520,An Austrian Airlines airplane at the airport on the tarmac.,1.6666666666666667
37705,A close-up of a snowy tree with red-orange fruit still attached.,1.5833333333333333
551596,this is a big blue bird with red eyes inside an enclosure,1.25
512950,A pizza and a calzone are being prepared on wooden cutting boards,1.1666666666666667
302380,A man and woman posing for a photo with a cake.,1.5
502854,A table full of white vases with flower toppers.,1.1666666666666667
162319,A hitter swings the bat at the ball while playing baseball.,0.6666666666666667
188447,a pizza prepared to be cooked on a wooden spoon,0.375
432053,Bunches of bananas are being displayed in a decorative bowl.,1.6666666666666665
134479,A male tennis player is in action with the ball.,0.8333333333333334
114203,Two giraffes and three zebras standing in an enclosure.,1.3333333333333333
417416,A skateboarder salutes the sky as he jumps his board.,0.7500000000000001
44901,A batter in a baseball game is swinging at the ball.,0.9166666666666666
220050,Young girl dressed in tennis whites holding tennis racket on grass field.,0.875
297724,A man stands next to food cooking on the stove.,0.7916666666666667
392010,A man and a young child fly a kite in a park.,1.0
154241,"A cellphone, keys, a pen, datebook and cigarettes.",0.5833333333333333
417369,A young woman is peeling an orange at the table.,0.8333333333333334
577795,Large blue and white passenger plane landing over trees. ,1.25
518455,"A display of white and red teddy bears that say ""I love you"".",0.4166666666666667
458827,Two men riding on skateboard down a sidewalk.,0.16666666666666669
416730,Woman wearing headscarf and trench coat using cell phone.,0.8333333333333334
115626,A man wearing a helmet on top of a motorcycle.,0.8333333333333334
210777,A kid eats a sandwich on a picnic bench.,1.25
287318,a green and yellow train traveling down a train track,1.6666666666666665
199946,A kitchen is shown in front of an empty living room.,1.75
239959,A bathroom with white toilet and shower stall,1.125
232524,a person flying a kite over a large green field.,1.25
374976,A tall clock tower under a cloudy sky.,1.875
146881,"A blue, green, black and white shuttle bus and cars on road",2.0
247259,Five people sitting around a large table using their laptops.,0.6666666666666666
205847,A hotel room with two beds and a framed picture of a man.,1.3333333333333335
305152,"A sandwich is covered in cheese, meat, and greens. ",1.0
460916,A man sitting on a bed using a laptop.,1.0
226693,A giraffe is in a fenced enclosure beside some trees.,1.25
211263,A black and white photograph of a train on a flooded track.,1.5
165750,Bathroom with Green Tiled shower and Red patterned Shower curtain.,1.75
301875,"A stop sign with a sticker reading ""eating animals.""",1.2083333333333333
187511,a plate with some vegetables and fries on it ,1.875
581539,A large number of different kites in the air.,0.75
246014,A woman in white dress playing a game of tennis.,0.0
422960,A birthday cake with a Thomas the train topping ,0.7916666666666666
249556,A variety of fruits and vegetables on a cutting board.,1.7916666666666667
421763,Oranges for sale are piled high in the box.,1.6666666666666665
346360,two men holding wii controllers in a living room,0.5
242911,"A plate of pizza, a wine glass and a glass of water on a table.",1.5416666666666667
299862,a white train with an orange stripe on the tracks,2.0
70370,A small table with a laptop computer and a chair in front of it.,1.125
245483,A town street with a mountain in the background.,2.0
308486,A person skiing down a slope while others ride the lift in the background.,1.75
495367,Man riding a wave on a surf board.,1.3333333333333333
133994,A yellow and blue train stationary at a train station.,0.9166666666666666
128074,A white mouse and keyboard sit together on a desk.,1.125
119337,Two women posing for a picture with a man at a dance.,1.0
246759,A blue Orbit bus is parked in front of some buildings.,1.6666666666666665
493477,A yellow and black fire hydrant next to a  red truck.,1.25
398025,A man sitting on a moped looking at a cell phone.,0.75
447236,A passenger jet taking off from an airport runway.,1.375
48554,THIS IS A PHOTO OF SEVERAL CHILDREN PLAYING A GAME OF BASKETBALL,0.8333333333333334
475024,A vase with red to orange flowers on a table,1.6666666666666665
454414,A group of zebra sculptures are displayed in the grass.,2.0
107770,A tray has a cup and a plate with fries and a hotdog on it.  ,1.0
222711,a person starting to ski down a hill for a race ,1.4166666666666667
347235,a street sign on a pole with a traffic light and street light,1.0416666666666667
52433,A woman smiles as she holds a lemon over a plate of fish.,0.9166666666666667
381246,A man is sitting at a table with pizza and beer.,0.9166666666666666
309983,a plate with a burger and some fruits and vegetables ,1.875
397109,A bench on a concrete slab overlooking a lake.,1.625
149668,A large clock tower with a concrete design.,1.0
528284,Man in a maroon shirt holding up a yellow baseball bat. ,0.7500000000000001
572250,Two giraffes are standing inside a fenced area in a zoo.,1.75
89571,A group of people on motorcycles with helmets on.,0.6666666666666667
396369,A group of people are sitting together at a table.,0.9166666666666666
575933,A man holding a black umbrella while standing on a bridge.,1.0
262940,Several airplanes parked on the tarmac at an airport.,1.6666666666666667
231093,A bathroom with blue tiles and wooden vanity,1.75
44751,Group of people around laptops in coffee shop,1.0
120259,a man in an orange shirt and a man i a stripped shirt petting an elephant ,0.25
577853,A blue bowl with bananas and oatmeal and milk.,1.0
557721,A man riding a skateboard through a set of cones while people stand behind him watching and talking.,1.125
234633,the birds are flying next to the boat ,1.6666666666666667
91543,Bowl of pastas with vegetables displayed for consumption.,1.25
71602,A group of people are standing in the snow on skis.,0.125
192577,A close up of a pizza with cheese and mushrooms,2.0
45016,A person standing near a white toilet bowl ,1.1666666666666667
173652,A car parked on a steep hill near some buildings,1.625
358801,A man water skiing using a single ski.,0.9166666666666667
450590,A small dog catching a blue frisbee on the beach,1.4166666666666667
177625,A man and woman play Wii games in a casual gathering of friends in an apartment.,0.875
438025,Trucks parked near hilly area with small rainbow in low cloud.,1.5
535342,A skate boarder reaches the edge of a ramp during a skill.,0.8333333333333334
534935,A bear wandering through some tall grass by a paved trail.,1.5833333333333333
429990,A refrigerator and a stove in a kitchen,1.125
57992,Two black horses running on a hill with trees in the background.,1.625
55318,a person riding a skate board at a skate park,1.0
551100,Adult elephant with large carrier walking on roadway in native land.,1.1666666666666665
530211,An ocean beach crowded with swimmers and sunbathers,1.5
407030,A street corner has several signs giving directions.,1.625
540714,A market features a variety of fruits and vegetables. ,1.9166666666666667
509185,A white church has a decorative window and gold clock.,1.4166666666666667
439809,A woman is standing with a horse in front of a mountain.,1.6666666666666667
199923,"A dining room area with a round table and various unmatched chairs, and a dog looking out the sliding glass door.",1.7916666666666667
170662,Large passenger electric train passing through open field. ,1.8333333333333335
232614,a small bird on a tree branch surrounded by leaves,1.9166666666666667
170021,A train sitting on the tracks at night.,1.0
177193,The dinner setup includes a glass of wine and a small pizza.,1.0
361685,This is an image of tow urinals in black and white.,1.125
507761,A woman that is holding a phone and a wine glass.,0.08333333333333334
577929,There are many people enjoying the grassy park.,1.5
425644,A street corner has a street light in front of a tall blue building.,1.125
491526,A double decker bus drives down the city street.,2.0
281939,A NYPD security sign is next to a crosswalk.,-0.49999999999999994
13106,"Two woman wearing headbands, while holding WII controllers.",0.5
72376,A man in a brown shirt throwing a frisbee.,1.0
458461,An elephant with large tusks and his trunk in the air.,1.375
484123,A bedroom has a large brown bed and yellow walls.,1.8333333333333335
253906,A close up of a man wearing glasses eating a hot dog.,0.6666666666666667
299442,A bus in Japan has anime characters painted on its sides,1.5
250417,View of a city intersection from inside a car.,1.875
405174,A gray and white cat laying on top of a laptop computer.,0.6666666666666667
496746,"Carrots, broccoli, oranges, and ham are arranged in small containers.",1.75
572448,a close up of a plate of fruit with apples,1.9166666666666667
540769,A black train sculpture under a green tree.,1.125
184513,"A red traffic light has a ""sad face"" drawn on it.",1.3333333333333335
535278,A women who is sitting at a computer desk.,1.3877787807814457e-17
506470,A living room scene with a table and a television.,1.0833333333333335
44682,A sandwich is placed on a cutting board near a glass of wine.,0.875
291655,An arrangement of flowers in a clear glass canning jar haging on a wall.,2.0
208956,a room showing a kitchen with a microwave and a cooker,1.5
559522,A tennis player kneels in to hit the ball.,0.7916666666666667
110169,A white toilet sitting next to a pipe in a bathroom.,0.875
397132,A parking lot full of cars and birds in a blue sky.,1.5
546693,Several zebras walking across brown grass near trees.,1.0
66255,A light airplane flying in a cloudy sky,1.9166666666666667
557985,"A plate of food that includes ribs, corn and salad.",1.8333333333333335
539632,A fried piece of food with a tomato on it is in front of two people in the background.,1.25
157497,The baby elephant stays close to an adult with tusks.,1.125
369179,"Plate of food with asparagus, a donut and sausage.",2.0
416018,The children are enjoying the public video game.,0.9166666666666667
144167,Lighted bar sign mounted near traffic signal in front of a building.,0.7083333333333334
95349,"Preparing a pizza topped with grated cheese, tomato sauce and vegetables for baking.",1.75
86588,A boy prepares to swing his bat during a baseball game.,1.0
121610,A worn wooden bench near a colorful flower garden.,1.6666666666666667
180098,this is a plane flying above a rusty bridge,0.5416666666666667
557578,A fighter plane is taxiing down a runway.,1.0
39790,a black and white photo of a train on a track,1.75
62376,An office table holding a monitor and keyboard in a room.,1.8333333333333333
74217,A group of police motorcycles lined up in a row.  ,0.5
279939,A small bathroom with a white toilette and bath tub.,1.5833333333333333
159585,A giraffe eating grass in a fenced enclosure.,1.3333333333333333
324817,A man and a woman riding a scooter past a church.,1.375
10710,A baseball player prepares to swing the bat to hit the ball. ,0.7916666666666667
418056,A bat catcher being held by a man with a red jacket.,1.125
233121,A man that is standing next to a table with bread.,0.7083333333333334
42968,A white and red plane on runway with mountains in background.,2.0
426815,a person riding a horse in a large body of water,1.0
152529,A room that is full of young children sitting together at some tables.,1.5
185091,"A Pizza with red peppers, zucchini and cheese.",1.9166666666666667
471755,A hand holding an orange swivel cell phone.,0.9166666666666666
327935,a baseball player hits the ball on homebase.,0.75
429227,Two zebras standing together on a grassy field.,1.75
